"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Scen4p_15"
"5MF04 105 1 60BON 1","5MF04","GZ167",56.88817,-155.64934,2004,344.61,NA
"5MF04 106 1 60BON 1","5MF04","GX167",57.00633,-155.8685,2004,345.61,687.553983904803
"5MF04 107 1 60BON 1","5MF04","GV167",57.11967,-156.09067,2004,347.98,NA
"5MF04 108 1 60BON 1","5MF04","GT169",57.33767,-156.06967,2004,360.91,NA
"5MF04 109 1 60BON 1","5MF04","GV169",57.242,-155.87734,2004,316.09,981.759120348598
"5MF04 110 1 60BON 1","5MF04","GX169",57.1255,-155.66451,2004,338.89,NA
"5MF04 111 1 60BON 1","5MF04","GZ169",57.011,-155.4415,2004,340.27,680.062746865815
"5MF04 112 1 60BON 1","5MF04","HB169",56.896,-155.2285,2004,337.43,NA
"5MF04 113 1 60BON 1","5MF04","HD169",56.7835,-155.01233,2004,340.59,1368.8323756333
"5MF04 114 1 60BON 1","5MF04","HD171",56.90317,-154.80116,2004,318.76,NA
"5MF04 115 1 60BON 1","5MF04","HB171",57.01767,-155.01483,2004,340.09,1043.09415751733
"5MF04 116 1 60BON 1","5MF04","GZ171",57.13133,-155.23367,2004,342.23,NA
"5MF04 117 1 60BON 1","5MF04","GX171",57.24633,-155.4505,2004,343.73,666.730264437664
"5MF04 118 1 60BON 1","5MF04","GV171",57.363,-155.67033,2004,278.31,NA
"5MF04 119 1 60BON 1","5MF04","GT171",57.44967,-155.77066,2004,366.62,714.626490967544
"5MF04 120 1 60BON 1","5MF04","GT173",57.6185,-155.46967,2004,370.29,NA
"5MF04 121 1 60BON 1","5MF04","GV173",57.48067,-155.45734,2004,312.34,1099.89983430592
"5MF04 122 1 60BON 1","5MF04","GX173",57.36717,-155.23517,2004,418.41,NA
"5MF04 123 1 60BON 1","5MF04","GZ173",57.25483,-155.01833,2004,337.58,1084.48517349263
"5MF04 124 1 60BON 1","5MF04","HB173",57.137,-154.8035,2004,321.48,NA
"5MF04 125 1 60BON 1","5MF04","GZ175",57.37417,-154.81583,2004,391.24,NA
"5MF04 132 1 60BON 1","5MF04","GV175",57.60183,-155.24716,2004,392.45,NA
"5MF04 133 1 60BON 1","5MF04","GV177",57.72267,-155.03101,2004,345.29,NA
"5MF04 134 1 60BON 1","5MF04","GX177",57.607,-154.81084,2004,501.39,1172.22969875817
"5MF04 135 1 60BON 1","5MF04","GX179",57.73,-154.59734,2004,341.7,851.268447429005
"5MF04 136 1 60BON 1","5MF04","GV179",57.84417,-154.81534,2004,320.9,NA
"5MF04 137 1 60BON 1","5MF04","GX181",57.84783,-154.381,2004,341.94,978.063454702654
"5MF04 140 1 60BON 1","5MF04","GX183",57.96983,-154.15767,2004,343.91,1506.69265577093
"6MF05 51 1 60BON 1","6MF05","GV143",55.66933,-158.58167,2005,1022.01,NA
"6MF05 52 1 60BON 1","6MF05","GX143",55.55867,-158.35767,2005,713.1,1934.62849003714
"6MF05 53 1 60BON 1","6MF05","GZ143",55.43817,-158.1315,2005,678.43,NA
"6MF05 54 1 60BON 1","6MF05","HB143",55.32367,-157.9005,2005,541.96,1931.88497581403
"6MF05 56 1 60BON 1","6MF05","HD143",55.20717,-157.67067,2005,911.51,NA
"6MF05 57 1 60BON 1","6MF05","HF147",55.33717,-157.04584,2005,972.91,1916.71949623561
"6MF05 58 1 60BON 1","6MF05","HD147",55.45183,-157.28117,2005,712.15,NA
"6MF05 59 1 60BON 1","6MF05","HB147",55.56617,-157.49916,2005,700.14,1423.25205782923
"6MF05 60 1 60BON 1","6MF05","GZ147",55.68133,-157.72217,2005,706.5,NA
"6MF05 61 1 60BON 1","6MF05","GX147",55.798,-157.94884,2005,517.68,1126.16576387427
"6MF05 62 1 60BON 1","6MF05","GV147",55.91167,-158.16983,2005,891.72,NA
"6MF05 64 1 60BON 1","6MF05","GT151",56.2655,-157.98134,2005,459.85,1414.11815687095
"6MF05 65 1 60BON 1","6MF05","GV151",56.1515,-157.75549,2005,437.65,NA
"6MF05 66 1 60BON 1","6MF05","GX151",56.03883,-157.53967,2005,413.62,837.578926433449
"6MF05 67 1 60BON 1","6MF05","GZ151",55.92517,-157.3185,2005,524.77,NA
"6MF05 68 1 60BON 1","6MF05","HB151",55.80917,-157.09367,2005,624.42,1063.09298942923
"6MF05 69 1 60BON 1","6MF05","HD151",55.6945,-156.8705,2005,531.72,NA
"6MF05 70 1 60BON 1","6MF05","HF151",55.58067,-156.64983,2005,532.45,1139.35104601704
"6MF05 71 1 60BON 1","6MF05","HH151",55.464,-156.42183,2005,442.95,NA
"6MF05 72 1 60BON 1","6MF05","HH153",55.58484,-156.217,2005,346.38,1509.98502748587
"6MF05 73 1 60BON 1","6MF05","HF153",55.69833,-156.438,2005,348.74,NA
"6MF05 74 1 60BON 1","6MF05","HD153",55.815,-156.65733,2005,486.16,882.10648457853
"6MF05 75 1 60BON 1","6MF05","GV149",55.92967,-157.88266,2005,505.88,917.293387539649
"6MF05 76 1 60BON 1","6MF05","GZ153",56.0445,-157.10983,2005,478.01,870.428652847374
"6MF05 77 1 60BON 1","6MF05","GX153",56.15833,-157.32967,2005,351.12,NA
"6MF05 78 1 60BON 1","6MF05","GV153",56.27317,-157.556,2005,347.25,701.323595693126
"6MF05 79 1 60BON 1","6MF05","GT153",56.38717,-157.78133,2005,328.56,NA
"6MF05 80 1 60BON 1","6MF05","GT155",56.51117,-157.56734,2005,466.71,1366.20167656582
"6MF05 81 1 60BON 1","6MF05","GV155",56.394,-157.35184,2005,447.46,NA
"6MF05 82 1 60BON 1","6MF05","GX155",56.27917,-157.12117,2005,350.58,878.192628002121
"6MF05 83 1 60BON 1","6MF05","GZ155",56.166,-156.90733,2005,459.19,NA
"6MF05 84 1 60BON 1","6MF05","HD155",55.93683,-156.46001,2005,470.05,NA
"6MF05 85 1 60BON 1","6MF05","HF155",55.82067,-156.24234,2005,352.14,1033.90175213592
"6MF05 86 1 60BON 1","6MF05","HH155",55.7075,-156.02,2005,327.36,NA
"6MF05 87 1 60BON 1","6MF05","HF157",55.94433,-156.02916,2005,350.52,NA
"6MF05 88 1 60BON 1","6MF05","HD157",56.05633,-156.24783,2005,349.1,1126.42338174077
"6MF05 89 1 60BON 1","6MF05","HB157",56.171,-156.4735,2005,436.16,NA
"6MF05 90 1 60BON 1","6MF05","GZ157",56.28333,-156.69167,2005,345.57,882.04437403654
"6MF05 91 1 60BON 1","6MF05","GX157",56.4005,-156.91184,2005,437.36,NA
"6MF05 92 1 60BON 1","6MF05","GU158",56.6585,-157.20017,2005,523.18,NA
"6MF05 93 1 60BON 1","6MF05","GV159",56.63733,-156.93016,2005,370.62,NA
"6MF05 94 1 60BON 1","6MF05","GX159",56.52083,-156.7075,2005,344.56,949.772347100977
"6MF05 95 1 60BON 1","6MF05","GZ159",56.40667,-156.4935,2005,350.76,NA
"6MF05 96 1 60BON 1","6MF05","HB159",56.29067,-156.26216,2005,351.81,691.560338511568
"6MF05 97 1 60BON 1","6MF05","HD159",56.177,-156.043,2005,345.62,NA
"6MF05 99 1 60BON 1","6MF05","HD161",56.2985,-155.842,2005,339.33,1286.6863616767
"6MF05 100 1 60BON 1","6MF05","HB161",56.41283,-156.06017,2005,340.36,NA
"6MF05 101 1 60BON 1","6MF05","GZ161",56.528,-156.278,2005,350.08,688.35473977022
"6MF05 102 1 60BON 1","6MF05","GX161",56.645,-156.49899,2005,349.26,NA
"6MF05 103 1 60BON 1","6MF05","GV161",56.75667,-156.72234,2005,279.75,1244.69957475968
"6MF05 104 1 60BON 1","6MF05","GT163",56.85167,-156.74683,2005,175.57,NA
"6MF05 105 1 60BON 1","6MF05","GV163",56.87634,-156.50717,2005,313.86,NA
"6MF05 106 1 60BON 1","6MF05","GX163",56.76333,-156.28484,2005,342.51,689.196577706363
"6MF05 107 1 60BON 1","6MF05","GZ163",56.648,-156.069,2005,340.32,NA
"6MF05 108 1 60BON 1","6MF05","HB163",56.53317,-155.85817,2005,342.12,685.419251340025
"6MF05 109 1 60BON 1","6MF05","HD163",56.41933,-155.6385,2005,343.42,NA
"6MF05 110 1 60BON 1","6MF05","HD165",56.54083,-155.4295,2005,345.74,1296.63696246746
"6MF05 111 1 60BON 1","6MF05","HB165",56.65567,-155.64433,2005,344.89,NA
"6MF05 112 1 60BON 1","6MF05","GZ165",56.76983,-155.86099,2005,339.85,678.356253611501
"6MF05 113 1 60BON 1","6MF05","GX165",56.88433,-156.0755,2005,341.62,NA
"6MF05 114 1 60BON 1","6MF05","GV165",56.99767,-156.3015,2005,341.28,962.773369332475
"6MF05 115 1 60BON 1","6MF05","GV167",57.11717,-156.08949,2005,346.82,NA
"6MF05 116 1 60BON 1","6MF05","GX167",57.00167,-155.86633,2005,343.13,684.297560378766
"6MF05 117 1 60BON 1","6MF05","GZ167",56.88817,-155.64667,2005,337.67,NA
"6MF05 118 1 60BON 1","6MF05","HB167",56.777,-155.43466,2005,337.05,685.989007283552
"6MF05 119 1 60BON 1","6MF05","HD167",56.66117,-155.21916,2005,347.06,NA
"6MF05 120 1 60BON 1","6MF05","HD169",56.78267,-155.00816,2005,342.33,1385.59689817822
"6MF05 121 1 60BON 1","6MF05","HB169",56.89734,-155.22583,2005,340.42,NA
"6MF05 122 1 60BON 1","6MF05","GZ169",57.01333,-155.44167,2005,340.13,674.793093707929
"6MF05 123 1 60BON 1","6MF05","GX169",57.1265,-155.65866,2005,342.89,NA
"6MF05 124 1 60BON 1","6MF05","GV169",57.24,-155.88049,2005,324.57,1003.79211473311
"6MF05 125 1 60BON 1","6MF05","GT169",57.34233,-156.07683,2005,376.55,NA
"6MF05 126 1 60BON 1","6MF05","GT171",57.45083,-155.76317,2005,368.5,719.24494559037
"6MF05 127 1 60BON 1","6MF05","GV171",57.36,-155.664,2005,284.17,NA
"6MF05 128 1 60BON 1","6MF05","GX171",57.2465,-155.44417,2005,335.95,666.3176455184
"6MF05 129 1 60BON 1","6MF05","GZ171",57.13267,-155.23367,2005,337.53,NA
"6MF05 130 1 60BON 1","6MF05","HB171",57.01783,-155.01733,2005,340.49,1035.33717122027
"6MF05 131 1 60BON 1","6MF05","HD171",56.9025,-154.80183,2005,317.83,NA
"6MF05 132 1 60BON 1","6MF05","HB173",57.13783,-154.804,2005,322.77,NA
"6MF05 133 1 60BON 1","6MF05","GZ173",57.25383,-155.01666,2005,337.58,1079.09355572542
"6MF05 134 1 60BON 1","6MF05","GX173",57.36833,-155.23467,2005,416.86,NA
"6MF05 135 1 60BON 1","6MF05","GV173",57.48084,-155.45534,2005,306.09,1092.12527601425
"6MF05 136 1 60BON 1","6MF05","GT173",57.61633,-155.47301,2005,362.44,NA
"6MF05 137 1 60BON 1","6MF05","GV175",57.6025,-155.2415,2005,389.35,NA
"6MF05 138 1 60BON 1","6MF05","GZ175",57.37433,-154.81183,2005,386.54,NA
"6MF05 145 1 60BON 1","6MF05","GV177",57.7205,-155.02983,2005,337.49,NA
"6MF05 146 1 60BON 1","6MF05","GX177",57.60584,-154.81149,2005,502.82,1179.33923076175
"6MF05 147 1 60BON 1","6MF05","GX179",57.73317,-154.59183,2005,341.7,852.987812084145
"6MF05 148 1 60BON 1","6MF05","GV179",57.842,-154.8165,2005,318.41,NA
"6MF05 149 1 60BON 1","6MF05","GX181",57.84834,-154.38367,2005,341.77,972.023240048972
"6MF05 152 1 60BON 1","6MF05","GX183",57.974,-154.164,2005,377.83,1504.19228243715
"4MF06 47 1 60BON 1","4MF06","GV143",55.6705,-158.57933,2006,1060.33,NA
"4MF06 48 1 60BON 1","4MF06","GX143",55.55133,-158.3495,2006,719.8,1924.30337447046
"4MF06 49 1 60BON 1","4MF06","GZ143",55.432,-158.13184,2006,710.34,NA
"4MF06 50 1 60BON 1","4MF06","HB143",55.322,-157.90083,2006,748.85,1927.90154098218
"4MF06 52 1 60BON 1","4MF06","HD143",55.211,-157.67267,2006,1041.46,NA
"4MF06 53 1 60BON 1","4MF06","HF147",55.33983,-157.04649,2006,1053.44,1899.49436560816
"4MF06 54 1 60BON 1","4MF06","HD147",55.4545,-157.26483,2006,699.05,NA
"4MF06 55 1 60BON 1","4MF06","HB147",55.56633,-157.48866,2006,706.26,1418.37188915419
"4MF06 56 1 60BON 1","4MF06","GZ147",55.67967,-157.71417,2006,718.7,NA
"4MF06 57 1 60BON 1","4MF06","GX147",55.79483,-157.942,2006,709.38,1655.14740847272
"4MF06 58 1 60BON 1","4MF06","GV147",55.90733,-158.16634,2006,1035,NA
"4MF06 59 1 60BON 1","4MF06","GT151",56.26567,-157.98683,2006,436.94,1544.97210299041
"4MF06 60 1 60BON 1","4MF06","GV151",56.15483,-157.759,2006,528.06,NA
"4MF06 61 1 60BON 1","4MF06","GX151",56.0375,-157.53133,2006,531.58,1057.38218016209
"4MF06 62 1 60BON 1","4MF06","GZ151",55.92317,-157.30966,2006,526.84,NA
"4MF06 63 1 60BON 1","4MF06","HB151",55.81,-157.08684,2006,521.59,1052.06578431936
"4MF06 64 1 60BON 1","4MF06","HD151",55.69383,-156.86433,2006,525.1,NA
"4MF06 65 1 60BON 1","4MF06","HF151",55.57784,-156.64366,2006,763.95,1466.5044108205
"4MF06 66 1 60BON 1","4MF06","HF153",55.69917,-156.43134,2006,371.6,NA
"4MF06 67 1 60BON 1","4MF06","HD153",55.81283,-156.655,2006,354.89,882.984428965537
"4MF06 68 1 60BON 1","4MF06","HB153",55.92567,-156.88333,2006,424.7,NA
"4MF06 69 1 60BON 1","4MF06","GZ153",56.04317,-157.10001,2006,351,872.817428513473
"4MF06 70 1 60BON 1","4MF06","GX153",56.159,-157.32634,2006,353.45,NA
"4MF06 71 1 60BON 1","4MF06","GV153",56.273,-157.55299,2006,346.91,706.501836101589
"4MF06 72 1 60BON 1","4MF06","GT153",56.38667,-157.77184,2006,366.84,NA
"4MF06 73 1 60BON 1","4MF06","GT155",56.50983,-157.56767,2006,478.21,1365.29585226513
"4MF06 74 1 60BON 1","4MF06","GV155",56.39467,-157.34151,2006,446.26,NA
"4MF06 75 1 60BON 1","4MF06","GX155",56.28083,-157.12083,2006,351.61,886.225177514634
"4MF06 76 1 60BON 1","4MF06","GZ155",56.16317,-156.89783,2006,423.19,NA
"4MF06 77 1 60BON 1","4MF06","HD155",55.93767,-156.45351,2006,440.01,NA
"4MF06 78 1 60BON 1","4MF06","HF155",55.82,-156.23317,2006,449.72,1394.92128734603
"4MF06 80 1 60BON 1","4MF06","HD157",56.05684,-156.24417,2006,392.65,1123.20148913142
"4MF06 81 1 60BON 1","4MF06","HB157",56.17,-156.46733,2006,426.62,NA
"4MF06 82 1 60BON 1","4MF06","GZ157",56.28317,-156.68466,2006,350.81,874.379555691749
"4MF06 83 1 60BON 1","4MF06","GX157",56.40333,-156.91383,2006,433.46,NA
"4MF06 84 1 60BON 1","4MF06","GU158",56.65967,-157.18817,2006,576.51,NA
"4MF06 85 1 60BON 1","4MF06","GV159",56.633,-156.931,2006,381.89,NA
"4MF06 86 1 60BON 1","4MF06","GX159",56.52033,-156.7045,2006,345.64,951.572659800048
"4MF06 87 1 60BON 1","4MF06","GZ159",56.40533,-156.487,2006,347.55,NA
"4MF06 88 1 60BON 1","4MF06","HB159",56.289,-156.26633,2006,346.34,688.2211194919
"4MF06 89 1 60BON 1","4MF06","HD159",56.17767,-156.04466,2006,344.26,NA
"4MF06 91 1 60BON 1","4MF06","HD161",56.2975,-155.83733,2006,344.21,1295.94396433019
"4MF06 92 1 60BON 1","4MF06","HB161",56.41183,-156.05316,2006,344.23,NA
"4MF06 93 1 60BON 1","4MF06","GZ161",56.5275,-156.274,2006,348.37,685.266428984217
"4MF06 94 1 60BON 1","4MF06","GX161",56.64117,-156.49316,2006,343.9,NA
"4MF06 95 1 60BON 1","4MF06","GV161",56.756,-156.71333,2006,391.71,1240.45660791805
"4MF06 96 1 60BON 1","4MF06","GV163",56.87383,-156.51117,2006,337.52,NA
"4MF06 97 1 60BON 1","4MF06","GX163",56.76183,-156.28684,2006,338.78,678.624979874413
"4MF06 98 1 60BON 1","4MF06","GZ163",56.65183,-156.073,2006,337.05,NA
"4MF06 99 1 60BON 1","4MF06","HB163",56.5325,-155.85899,2006,351.22,687.183314903835
"4MF06 100 1 60BON 1","4MF06","HD163",56.41867,-155.62866,2006,397.13,NA
"4MF06 101 1 60BON 1","4MF06","HD165",56.54067,-155.42349,2006,341.34,1295.5872974916
"4MF06 102 1 60BON 1","4MF06","HB165",56.65683,-155.63884,2006,343.64,NA
"4MF06 103 1 60BON 1","4MF06","GZ165",56.76883,-155.86301,2006,337.96,679.795115649548
"4MF06 104 1 60BON 1","4MF06","GX165",56.88334,-156.07401,2006,339.66,NA
"4MF06 105 1 60BON 1","4MF06","GV165",56.99583,-156.30083,2006,391.98,958.835214523712
"4MF06 106 1 60BON 1","4MF06","GV167",57.11783,-156.09067,2006,390.04,NA
"4MF06 107 1 60BON 1","4MF06","GX167",57.004,-155.87183,2006,336.44,689.163373581672
"4MF06 108 1 60BON 1","4MF06","GZ167",56.89083,-155.6545,2006,338.56,NA
"4MF06 109 1 60BON 1","4MF06","HB167",56.774,-155.44034,2006,342.94,677.073803712556
"4MF06 110 1 60BON 1","4MF06","HD167",56.661,-155.21767,2006,393.44,NA
"4MF06 111 1 60BON 1","4MF06","HD169",56.77983,-155.00534,2006,349.74,1393.74857394214
"4MF06 112 1 60BON 1","4MF06","HB169",56.89767,-155.22017,2006,341.11,NA
"4MF06 113 1 60BON 1","4MF06","GZ169",57.00417,-155.43716,2006,344.01,688.225776055143
"4MF06 114 1 60BON 1","4MF06","GX169",57.124,-155.66133,2006,352.31,NA
"4MF06 115 1 60BON 1","4MF06","GV169",57.24017,-155.88266,2006,332.38,997.867175804166
"4MF06 116 1 60BON 1","4MF06","GT169",57.35266,-156.07967,2006,409.85,NA
"4MF06 117 1 60BON 1","4MF06","GT171",57.44833,-155.76517,2006,367.88,720.261765800606
"4MF06 118 1 60BON 1","4MF06","GV171",57.35933,-155.66684,2006,278.76,NA
"4MF06 119 1 60BON 1","4MF06","GX171",57.2475,-155.44817,2006,341.73,679.91219956249
"4MF06 120 1 60BON 1","4MF06","GZ171",57.13433,-155.22951,2006,347.86,NA
"4MF06 121 1 60BON 1","4MF06","HB171",57.01783,-155.01267,2006,342.07,1044.41453404555
"4MF06 123 1 60BON 1","4MF06","HB173",57.13967,-154.80066,2006,430.05,NA
"4MF06 124 1 60BON 1","4MF06","GZ173",57.25417,-155.01334,2006,330.9,905.960591379108
"4MF06 125 1 60BON 1","4MF06","GX173",57.36567,-155.22766,2006,338.02,NA
"4MF06 126 1 60BON 1","4MF06","GV173",57.47867,-155.45551,2006,309.85,894.80403962809
"4MF06 127 1 60BON 1","4MF06","GT173",57.6115,-155.45517,2006,385.75,NA
"4MF06 128 1 60BON 1","4MF06","GV175",57.59683,-155.23267,2006,507.57,NA
"4MF06 129 1 60BON 1","4MF06","GX175",57.4895,-155.02766,2006,372.66,746.104633570675
"4MF06 137 1 60BON 1","4MF06","GX177",57.609,-154.8065,2006,480.46,819.067851685878
"4MF06 139 1 60BON 1","4MF06","GV179",57.84317,-154.80884,2006,830.06,NA
"4MF06 140 1 60BON 1","4MF06","GX179",57.73183,-154.58884,2006,342.71,851.44646765118
"4MF06 141 1 60BON 1","4MF06","GX181",57.85266,-154.37466,2006,383.08,980.086836709592
"4MF06 142 1 60BON 1","4MF06","GX183",57.97417,-154.15733,2006,395.66,1494.88564995247
"5MF07 31 1 60BON 1","5MF07","GV147",55.91,-158.17101,2007,581.5077,NA
"5MF07 32 1 60BON 1","5MF07","GX147",55.79334,-157.94766,2007,523.7808,1915.97999537166
"5MF07 33 1 60BON 1","5MF07","GZ147",55.67683,-157.72301,2007,529.1653,NA
"5MF07 34 1 60BON 1","5MF07","HB147",55.56067,-157.49533,2007,527.3669,1684.14178007259
"5MF07 35 1 60BON 1","5MF07","HD147",55.4485,-157.27383,2007,527.0957,NA
"5MF07 36 1 60BON 1","5MF07","HF147",55.33467,-157.05,2007,591.2438,1914.04619391643
"5MF07 37 1 60BON 1","5MF07","HH151",55.46183,-156.42284,2007,464.1371,NA
"5MF07 38 1 60BON 1","5MF07","HF151",55.57633,-156.64166,2007,529.9025,1139.96270708407
"5MF07 39 1 60BON 1","5MF07","HD151",55.694,-156.8625,2007,530.0095,NA
"5MF07 40 1 60BON 1","5MF07","HB151",55.80717,-157.08901,2007,537.6367,1064.20185597268
"5MF07 41 1 60BON 1","5MF07","GZ151",55.9215,-157.31799,2007,533.252,NA
"5MF07 42 1 60BON 1","5MF07","GX151",56.03383,-157.54134,2007,533.52,1069.26490859494
"5MF07 43 1 60BON 1","5MF07","GV151",56.1515,-157.76784,2007,533.8291,NA
"5MF07 44 1 60BON 1","5MF07","GT151",56.2695,-157.98717,2007,457.9254,1529.70361242902
"5MF07 45 1 60BON 1","5MF07","GT153",56.39083,-157.78349,2007,323.2275,NA
"5MF07 46 1 60BON 1","5MF07","GV153",56.27333,-157.55701,2007,354.3969,702.50778911673
"5MF07 47 1 60BON 1","5MF07","GX153",56.15817,-157.332,2007,354.0115,NA
"5MF07 48 1 60BON 1","5MF07","GZ153",56.04367,-157.10733,2007,351.6819,876.663738248815
"5MF07 49 1 60BON 1","5MF07","HB153",55.92933,-156.88184,2007,426.0983,NA
"5MF07 50 1 60BON 1","5MF07","HD153",55.814,-156.66234,2007,342.6454,883.756785392512
"5MF07 51 1 60BON 1","5MF07","HF153",55.69933,-156.44634,2007,348.2,NA
"5MF07 52 1 60BON 1","5MF07","HH153",55.5835,-156.22517,2007,351.7328,1482.91091717151
"5MF07 53 1 60BON 1","5MF07","HH155",55.705,-156.01833,2007,408.2607,NA
"5MF07 54 1 60BON 1","5MF07","HF155",55.81967,-156.24001,2007,352.4734,1049.80880416713
"5MF07 55 1 60BON 1","5MF07","HF157",55.941,-156.03633,2007,460.8199,NA
"5MF07 56 1 60BON 1","5MF07","HD155",55.93467,-156.46449,2007,434.9971,NA
"5MF07 57 1 60BON 1","5MF07","HD157",56.05633,-156.24983,2007,348.3594,1126.84781456395
"5MF07 58 1 60BON 1","5MF07","HB157",56.1705,-156.47417,2007,432.0551,NA
"5MF07 59 1 60BON 1","5MF07","GZ157",56.28567,-156.69501,2007,352.5731,877.796891277471
"5MF07 60 1 60BON 1","5MF07","GZ155",56.16167,-156.90483,2007,419.2259,NA
"5MF07 61 1 60BON 1","5MF07","GX155",56.27817,-157.12849,2007,347.4507,878.53138440353
"5MF07 62 1 60BON 1","5MF07","GX157",56.39717,-156.926,2007,437.8722,NA
"5MF07 63 1 60BON 1","5MF07","GV155",56.39433,-157.35266,2007,447.7753,NA
"5MF07 64 1 60BON 1","5MF07","GT155",56.50767,-157.57449,2007,406.4007,1351.62004589954
"5MF07 65 1 60BON 1","5MF07","GU158",56.672,-157.2085,2007,478.7758,NA
"5MF07 66 1 60BON 1","5MF07","GV159",56.636,-156.93417,2007,406.5122,NA
"5MF07 67 1 60BON 1","5MF07","GX159",56.52017,-156.71016,2007,358.3065,954.682215161174
"5MF07 68 1 60BON 1","5MF07","GZ159",56.405,-156.48599,2007,351.4438,NA
"5MF07 69 1 60BON 1","5MF07","HB159",56.28683,-156.26833,2007,348.7983,698.571985522179
"5MF07 70 1 60BON 1","5MF07","HD159",56.17484,-156.04717,2007,346.1058,NA
"5MF07 72 1 60BON 1","5MF07","HD161",56.29883,-155.83701,2007,459.1063,1295.97172220619
"5MF07 73 1 60BON 1","5MF07","HB161",56.413,-156.05701,2007,349.7786,NA
"5MF07 74 1 60BON 1","5MF07","GZ161",56.52817,-156.278,2007,346.4303,698.787590890926
"5MF07 75 1 60BON 1","5MF07","GX161",56.643,-156.49733,2007,348.16,NA
"5MF07 76 1 60BON 1","5MF07","GV161",56.75733,-156.72133,2007,299.7328,1240.79652607919
"5MF07 77 1 60BON 1","5MF07","GT163",56.85233,-156.74983,2007,312.2043,NA
"5MF07 78 1 60BON 1","5MF07","GV163",56.87883,-156.50951,2007,346.6099,NA
"5MF07 79 1 60BON 1","5MF07","GX163",56.76183,-156.28816,2007,344.6217,687.911901141347
"5MF07 80 1 60BON 1","5MF07","GZ163",56.64667,-156.0695,2007,344.7715,NA
"5MF07 81 1 60BON 1","5MF07","HB163",56.53183,-155.85184,2007,346.3003,693.42327609622
"5MF07 82 1 60BON 1","5MF07","HD163",56.41733,-155.63333,2007,369.0078,NA
"5MF07 83 1 60BON 1","5MF07","HD165",56.53867,-155.42084,2007,344.8006,1299.83882209143
"5MF07 84 1 60BON 1","5MF07","HB165",56.65633,-155.63817,2007,348.4728,NA
"5MF07 85 1 60BON 1","5MF07","GZ165",56.77083,-155.86084,2007,344.1446,683.070353623083
"5MF07 86 1 60BON 1","5MF07","GX165",56.88217,-156.07866,2007,341.3303,NA
"5MF07 87 1 60BON 1","5MF07","GV165",56.99733,-156.30116,2007,373.1156,966.242647032623
"5MF07 88 1 60BON 1","5MF07","GV167",57.119,-156.09233,2007,457.689,NA
"5MF07 89 1 60BON 1","5MF07","GX167",57.00117,-155.86583,2007,345.0684,687.510839982619
"5MF07 90 1 60BON 1","5MF07","GZ167",56.89,-155.64883,2007,338.1782,NA
"5MF07 91 1 60BON 1","5MF07","HB167",56.77517,-155.43367,2007,341.2737,685.48430181112
"5MF07 92 1 60BON 1","5MF07","HD167",56.65883,-155.21449,2007,342.6115,NA
"5MF07 93 1 60BON 1","5MF07","HD169",56.781,-155.0085,2007,342.1314,1376.63961744791
"5MF07 94 1 60BON 1","5MF07","HB169",56.89483,-155.21883,2007,340.2879,NA
"5MF07 95 1 60BON 1","5MF07","GZ169",57.011,-155.43834,2007,342.795,677.552298332811
"5MF07 96 1 60BON 1","5MF07","GX169",57.125,-155.65801,2007,344.0972,NA
"5MF07 97 1 60BON 1","5MF07","GV169",57.24166,-155.87866,2007,338.0161,1000.39752546421
"5MF07 98 1 60BON 1","5MF07","GT169",57.35383,-156.08267,2007,388.8034,NA
"5MF07 99 1 60BON 1","5MF07","GT171",57.45,-155.76416,2007,325.9169,719.918092457656
"5MF07 100 1 60BON 1","5MF07","GV171",57.36117,-155.6635,2007,283.1887,NA
"5MF07 101 1 60BON 1","5MF07","GX171",57.24434,-155.44566,2007,343.9052,671.648946864607
"5MF07 102 1 60BON 1","5MF07","GZ171",57.13033,-155.22667,2007,338.4801,NA
"5MF07 103 1 60BON 1","5MF07","HB171",57.0165,-155.01267,2007,340.2108,1038.66113915678
"5MF07 105 1 60BON 1","5MF07","HB173",57.13983,-154.79933,2007,408.3481,NA
"5MF07 106 1 60BON 1","5MF07","GZ173",57.2515,-155.01416,2007,339.7462,905.172911155938
"5MF07 107 1 60BON 1","5MF07","GX173",57.369,-155.23351,2007,341.719,NA
"5MF07 108 1 60BON 1","5MF07","GV173",57.48183,-155.45233,2007,334.27,910.047571453159
"5MF07 109 1 60BON 1","5MF07","GT173",57.615,-155.47267,2007,436.7013,NA
"5MF07 110 1 60BON 1","5MF07","GX175",57.48817,-155.02367,2007,418.0268,739.66492591105
"5MF07 111 1 60BON 1","5MF07","GZ175",57.37366,-154.80583,2007,301.2297,NA
"5MF07 118 1 60BON 1","5MF07","GX177",57.61017,-154.8075,2007,382.5588,811.0577354931
"5MF07 119 1 60BON 1","5MF07","GV177",57.724,-155.0255,2007,449.9624,NA
"5MF07 120 1 60BON 1","5MF07","GV179",57.84433,-154.81317,2007,392.0707,NA
"5MF07 121 1 60BON 1","5MF07","GX179",57.731,-154.59917,2007,423.713,852.480759526567
