"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Base_15","POLY_AREA_Scen1_15","POLY_AREA_Scen2_15","POLY_AREA_Scen3_15","POLY_AREA_Scen4_15"
"6MF94 107 1 60BON 1","6MF94","HD159",56.16834,-156.09,1994,396.4017,396.403739735513,NA,815.804293333926,1063.99629296748,NA
"6MF94 108 1 60BON 1","6MF94","HF159",56.04833,-155.83501,1994,466.0894,864.050542373232,NA,1469.95737368569,NA,1031.57462828991
"6MF94 109 1 60BON 1","6MF94","HD161",56.295,-155.85167,1994,523.8892,611.493956767236,1360.53316134812,NA,NA,1077.87391995716
"6MF94 110 1 60BON 1","6MF94","HB161",56.415,-156.08501,1994,403.0067,403.057351820204,799.874527368736,NA,961.818233681955,NA
"6MF94 111 1 60BON 1","6MF94","GZ161",56.53333,-156.33333,1994,402.9182,402.934065137162,808.825255935791,NA,NA,793.490796709443
"6MF94 115 2 60BON 1","6MF94","GZ163",56.66834,-156.10167,1994,406.0058,406.000512899663,NA,829.38334462115,803.108698408908,NA
"6MF94 116 2 60BON 1","6MF94","HB163",56.55333,-155.85667,1994,391.5996,391.567111004078,NA,769.610908265122,NA,810.633690278905
"6MF94 117 2 60BON 1","6MF94","HD163",56.43667,-155.62833,1994,417.0288,734.157761933321,NA,1360.54651050181,1394.48307475655,NA
"6MF94 118 1 60BON 1","6MF94","HD165",56.56333,-155.38834,1994,380.142,752.683127375897,1538.76316928678,NA,NA,1485.39542391098
"6MF94 119 1 60BON 1","6MF94","HB165",56.68,-155.63834,1994,379.4045,379.372754950156,783.152199298212,NA,768.606302635918,NA
"6MF94 120 1 60BON 1","6MF94","GZ165",56.795,-155.86833,1994,376.8609,376.821288071999,777.484229594537,NA,NA,762.618035703704
"6MF94 124 1 60BON 1","6MF94","GZ167",56.91834,-155.66333,1994,382.2111,382.224242071215,NA,773.966146603401,768.608178917254,NA
"6MF94 125 1 60BON 1","6MF94","HB167",56.805,-155.41834,1994,392.8705,392.903821212669,NA,781.684049654141,NA,1023.5517380377
"6MF94 126 1 60BON 1","6MF94","HD167",56.68833,-155.16834,1994,427.2471,1090.22526613632,NA,1525.98976426679,1484.16026575446,NA
"6MF94 127 1 60BON 1","6MF94","HB169",56.93667,-155.18666,1994,514.0404,584.239174667396,1460.57361902209,NA,1140.05146471455,NA
"6MF94 128 1 60BON 1","6MF94","HB171",57.06667,-154.965,1994,395.9814,1073.95811523607,NA,1522.33206198752,NA,1455.74783748869
"6MF94 130 1 60BON 1","6MF94","GZ173",57.30833,-154.99167,1994,437.701,717.400683819702,1194.37025551592,NA,NA,956.535122009939
"6MF94 131 1 60BON 1","6MF94","GZ171",57.18333,-155.21333,1994,389.1183,389.142735906873,NA,914.57290015011,1104.36282462172,NA
"6MF94 132 1 60BON 1","6MF94","GZ169",57.05167,-155.435,1994,399.5561,399.578751165301,776.237868191261,NA,NA,791.440117535899
"6MF94 137 1 60BON 1","6MF94","GX173",57.42167,-155.235,1994,418.3286,421.89170105811,750.498907722745,NA,1035.12550326429,NA
"6MF94 138 1 60BON 1","6MF94","GV177",57.78,-155.03334,1994,314.169,389.873200218827,NA,NA,NA,NA
"6MF94 139 1 60BON 1","6MF94","GX177",57.67833,-154.78,1994,311.5295,590.852447997742,1327.08791954037,733.903106247224,963.760640863354,839.262988530926
"6MF94 142 1 60BON 1","6MF94","GX179",57.8,-154.535,1994,360.4221,1192.84754416813,1659.80370510908,1659.80370511355,1659.80370511355,1659.80370510908
"6MF94 143 1 60BON 1","6MF94","GV179",57.91,-154.785,1994,354.3675,709.536190624307,NA,NA,NA,NA
"8MF95 19 1 60BON 1","8MF95","HF143",55.1085,-157.39917,1995,568.2339,1184.78280204292,NA,1657.99597389402,NA,1558.09333305841
"8MF95 20 1 60BON 1","8MF95","HD143",55.24367,-157.66484,1995,505.9514,773.806525735101,NA,982.515090138593,1525.86186206286,NA
"8MF95 21 1 60BON 1","8MF95","HB143",55.35417,-157.87933,1995,476.7131,748.586155822199,NA,956.256865470775,NA,1449.75404092915
"8MF95 22 1 60BON 1","8MF95","GZ143",55.48333,-158.13699,1995,468.1817,775.485171831965,NA,980.567857407469,1433.37611745769,NA
"8MF95 23 1 60BON 1","8MF95","GX143",55.6,-158.35851,1995,434.1432,736.943292526665,NA,949.591724941116,NA,1505.40919117504
"8MF95 24 1 60BON 1","8MF95","GV143",55.723,-158.61067,1995,395.4031,1293.59050635609,NA,1627.68820402723,1842.93190401497,NA
"8MF95 25 1 60BON 1","8MF95","GV145",55.86317,-158.38417,1995,410.2203,707.64786693227,1483.63119026471,NA,NA,1405.67626531509
"8MF95 26 1 60BON 1","8MF95","GX145",55.7345,-158.14267,1995,407.4046,407.403026270544,955.750785321622,NA,834.14861441293,NA
"8MF95 27 1 60BON 1","8MF95","GZ145",55.62267,-157.91567,1995,425.3211,425.277621092179,973.126806985083,NA,NA,835.845883192084
"8MF95 28 1 60BON 2","8MF95","HB145",55.48833,-157.65633,1995,417.9756,417.972449676881,972.533522311673,NA,838.191982268299,NA
"8MF95 29 1 60BON 1","8MF95","HD145",55.37983,-157.43517,1995,428.3449,428.396813358643,980.392510437249,NA,NA,848.294437532295
"8MF95 30 1 60BON 1","8MF95","HF145",55.24633,-157.1635,1995,448.7045,449.191807074626,998.587375551575,NA,1569.20700651928,NA
"8MF95 31 1 60BON 1","8MF95","HH145",55.12067,-156.92416,1995,423.7497,1129.63806828011,1260.7295044285,NA,NA,1237.74799675331
"8MF95 35 1 60BON 1","8MF95","HH149",55.25167,-156.70317,1995,416.3349,763.179056863501,1352.01411297425,NA,NA,1048.91390625637
"8MF95 36 1 60BON 1","8MF95","HF147",55.37634,-156.94783,1995,432.5513,432.414487419253,NA,994.832706843416,NA,659.469982517816
"8MF95 37 1 60BON 1","8MF95","HD147",55.5095,-157.20366,1995,421.6244,422.140705366894,NA,874.532321836506,1052.87836063595,NA
"8MF95 38 1 60BON 1","8MF95","HB147",55.62383,-157.43384,1995,415.6328,415.67810423732,NA,965.042682113052,NA,833.521357171328
"8MF95 39 1 60BON 1","8MF95","GZ147",55.75317,-157.68333,1995,414.1275,415.087931137482,NA,916.6095395015,834.359182926307,NA
"8MF95 40 1 60BON 1","8MF95","GX147",55.869,-157.91451,1995,410.4122,410.396908996914,NA,813.434915138187,NA,795.594044769614
"8MF95 41 1 60BON 1","8MF95","GV147",55.9965,-158.151,1995,390.4887,626.135381021237,NA,1265.41019484937,1261.52907574162,NA
"8MF95 42 2 60BON 2","8MF95","GV149",56.11917,-157.93266,1995,386.103,699.489635728176,1492.52887565051,NA,NA,1407.52674379885
